Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta,custo_total
gemini-2.5-flash,3 dígitos,307350.0,307350,307350,True,True,450x683 = ?,0.000155
gemini-2.5-pro,3 dígitos,132745.0,132745,132745,True,True,139x955 = ?,0.000631
gemini-2.5-flash,3 dígitos,132745.0,132745,132745,True,True,139x955 = ?,0.000155
gemini-2.5-pro,3 dígitos,571551.0,571551,571551,True,True,601x951 = ?,0.000631
gemini-2.5-flash,3 dígitos,571551.0,571551,571551,True,True,601x951 = ?,0.000155
gemini-2.5-pro,3 dígitos,427924.0,427924,427924,True,True,986x434 = ?,0.000631
gemini-2.5-flash,3 dígitos,427924.0,427924,427924,True,True,986x434 = ?,0.000155
gemini-2.5-pro,3 dígitos,15351.0,15351,15351,True,True,129x119 = ?,0.000579
gemini-2.5-flash,3 dígitos,15351.0,15351,15351,True,True,129x119 = ?,0.000142
gemini-2.5-pro,3 dígitos,39693.0,39693,39693,True,True,393x101 = ?,0.000579
gemini-2.5-flash,3 dígitos,39693.0,39693,39693,True,True,393x101 = ?,0.000142
gemini-2.5-pro,3 dígitos,107413.0,107413,107413,True,True,233x461 = ?,0.000631
gemini-2.5-flash,3 dígitos,107413.0,107413,107413,True,True,233x461 = ?,0.000155
gemini-2.5-pro,3 dígitos,140275.0,140275,140275,True,True,181x775 = ?,0.000631
gemini-2.5-flash,3 dígitos,140275.0,140275,140275,True,True,181x775 = ?,0.000155
gemini-2.5-pro,3 dígitos,86125.0,86125,86125,True,True,689x125 = ?,0.000579
gemini-2.5-flash,3 dígitos,86125.0,86125,86125,True,True,689x125 = ?,0.000142
gemini-2.5-pro,3 dígitos,516861.0,516861,516861,True,True,709x729 = ?,0.000631
gemini-2.5-flash,3 dígitos,516861.0,516861,516861,True,True,709x729 = ?,0.000155
gemini-2.5-pro,3 dígitos,319658.0,319658,319658,True,True,577x554 = ?,0.000631
gemini-2.5-flash,3 dígitos,319658.0,319658,319658,True,True,577x554 = ?,0.000155
gemini-2.5-pro,3 dígitos,278046.0,278046,278046,True,True,542x513 = ?,0.000631
gemini-2.5-flash,3 dígitos,278046.0,278046,278046,True,True,542x513 = ?,0.000155
gemini-2.5-pro,3 dígitos,349965.0,349965,349965,True,True,693x505 = ?,0.000631
gemini-2.5-flash,3 dígitos,350065.0,350065,349965,False,True,693x505 = ?,0.000155
gemini-2.5-pro,3 dígitos,94184.0,94184,94184,True,True,244x386 = ?,0.000579
gemini-2.5-flash,3 dígitos,94184.0,94184,94184,True,True,244x386 = ?,0.000142
gemini-2.5-pro,3 dígitos,303996.0,303996,303996,True,True,539x564 = ?,0.000631
gemini-2.5-flash,3 dígitos,304596.0,304596,303996,False,True,539x564 = ?,0.000155
gemini-2.5-pro,3 dígitos,28896.0,28896,28896,True,True,258x112 = ?,0.000579
gemini-2.5-flash,3 dígitos,28896.0,28896,28896,True,True,258x112 = ?,0.000142
gemini-2.5-pro,3 dígitos,398034.0,398034,398034,True,True,702x567 = ?,0.000631
gemini-2.5-flash,3 dígitos,398034.0,398034,398034,True,True,702x567 = ?,0.000155
gemini-2.5-pro,3 dígitos,96000.0,96000,96000,True,True,500x192 = ?,0.000579
gemini-2.5-flash,3 dígitos,96000.0,96000,96000,True,True,500x192 = ?,0.000142
gemini-2.5-pro,3 dígitos,295100.0,295100,295100,True,True,650x454 = ?,0.000631
gemini-2.5-flash,3 dígitos,295100.0,295100,295100,True,True,650x454 = ?,0.000155
gemini-2.5-pro,3 dígitos,444442.0,444442,444442,True,True,619x718 = ?,0.000631
gemini-2.5-flash,3 dígitos,444442.0,444442,444442,True,True,619x718 = ?,0.000142
gemini-2.5-pro,3 dígitos,30210.0,30210,30210,True,True,265x114 = ?,0.000579
gemini-2.5-flash,3 dígitos,30210.0,30210,30210,True,True,265x114 = ?,0.000142
gemini-2.5-pro,3 dígitos,536500.0,536500,536500,True,True,725x740 = ?,0.000631
gemini-2.5-flash,3 dígitos,536500.0,536500,536500,True,True,725x740 = ?,0.000155
gemini-2.5-pro,3 dígitos,430360.0,430360,430360,True,True,580x742 = ?,0.000631
gemini-2.5-flash,3 dígitos,430360.0,430360,430360,True,True,580x742 = ?,0.000155
gemini-2.5-pro,3 dígitos,22194.0,22194,22194,True,True,137x162 = ?,0.000579
gemini-2.5-flash,3 dígitos,22194.0,22194,22194,True,True,137x162 = ?,0.000142
gemini-2.5-pro,3 dígitos,341170.0,341170,341170,True,True,545x626 = ?,0.000631
gemini-2.5-flash,3 dígitos,340970.0,340970,341170,False,True,545x626 = ?,0.000155
gemini-2.5-pro,3 dígitos,159712.0,159712,159712,True,True,161x992 = ?,0.000631
gemini-2.5-flash,3 dígitos,159712.0,159712,159712,True,True,161x992 = ?,0.000155
gemini-2.5-pro,3 dígitos,83441.0,83441,83441,True,True,461x181 = ?,0.000579
gemini-2.5-flash,3 dígitos,83441.0,83441,83441,True,True,461x181 = ?,0.000142
gemini-2.5-pro,3 dígitos,208978.0,208978,208978,True,True,649x322 = ?,0.000631
gemini-2.5-flash,3 dígitos,208898.0,208898,208978,False,True,649x322 = ?,0.000155
gemini-2.5-pro,3 dígitos,272626.0,272626,272626,True,True,503x542 = ?,0.000631
gemini-2.5-flash,3 dígitos,272626.0,272626,272626,True,True,503x542 = ?,0.000155
gemini-2.5-pro,3 dígitos,102608.0,102608,102608,True,True,106x968 = ?,0.000631
gemini-2.5-flash,3 dígitos,102608.0,102608,102608,True,True,106x968 = ?,0.000155
gemini-2.5-pro,3 dígitos,645435.0,645435,645435,True,True,683x945 = ?,0.000631
gemini-2.5-flash,3 dígitos,645435.0,645435,645435,True,True,683x945 = ?,0.000155
gemini-2.5-pro,3 dígitos,322586.0,322586,322586,True,True,341x946 = ?,0.000631
gemini-2.5-flash,3 dígitos,322686.0,322686,322586,False,True,341x946 = ?,0.000155
gemini-2.5-pro,3 dígitos,214812.0,214812,214812,True,True,324x663 = ?,0.000631
gemini-2.5-flash,3 dígitos,214812.0,214812,214812,True,True,324x663 = ?,0.000155
gemini-2.5-pro,3 dígitos,346435.0,346435,346435,True,True,965x359 = ?,0.000631
gemini-2.5-flash,3 dígitos,346435.0,346435,346435,True,True,965x359 = ?,0.000155
gemini-2.5-pro,3 dígitos,46512.0,46512,46512,True,True,228x204 = ?,0.000579
gemini-2.5-flash,3 dígitos,46512.0,46512,46512,True,True,228x204 = ?,0.000142
gemini-2.5-pro,3 dígitos,166788.0,166788,166788,True,True,738x226 = ?,0.000631
gemini-2.5-flash,3 dígitos,166788.0,166788,166788,True,True,738x226 = ?,0.000155
gemini-2.5-pro,3 dígitos,305698.0,305698,305698,True,True,433x706 = ?,0.000631
gemini-2.5-flash,3 dígitos,305798.0,305798,305698,False,True,433x706 = ?,0.000155
gemini-2.5-pro,3 dígitos,192125.0,192125,192125,True,True,265x725 = ?,0.000631
gemini-2.5-flash,3 dígitos,192125.0,192125,192125,True,True,265x725 = ?,0.000155
gemini-2.5-pro,3 dígitos,631464.0,631464,631464,True,True,664x951 = ?,0.000631
gemini-2.5-flash,3 dígitos,631464.0,631464,631464,True,True,664x951 = ?,0.000155
gemini-2.5-pro,3 dígitos,515910.0,515910,515910,True,True,870x593 = ?,0.000631
gemini-2.5-flash,3 dígitos,515910.0,515910,515910,True,True,870x593 = ?,0.000155
gemini-2.5-pro,3 dígitos,202824.0,202824,202824,True,True,324x626 = ?,0.000631
gemini-2.5-flash,3 dígitos,202824.0,202824,202824,True,True,324x626 = ?,0.000155
gemini-2.5-pro,3 dígitos,588826.0,588826,588826,True,True,614x959 = ?,0.000631
gemini-2.5-flash,3 dígitos,588826.0,588826,588826,True,True,614x959 = ?,0.000155
gemini-2.5-pro,3 dígitos,157508.0,157508,157508,True,True,466x338 = ?,0.000631
gemini-2.5-flash,3 dígitos,157508.0,157508,157508,True,True,466x338 = ?,0.000155
gemini-2.5-pro,3 dígitos,368244.0,368244,368244,True,True,772x477 = ?,0.000631
gemini-2.5-flash,3 dígitos,368004.0,368004,368244,False,True,772x477 = ?,0.000155
gemini-2.5-pro,3 dígitos,199432.0,199432,199432,True,True,388x514 = ?,0.000631
gemini-2.5-flash,3 dígitos,200432.0,200432,199432,False,True,388x514 = ?,0.000155
gemini-2.5-pro,3 dígitos,727285.0,727285,727285,True,True,871x835 = ?,0.000631
gemini-2.5-flash,3 dígitos,727385.0,727385,727285,False,True,871x835 = ?,0.000155
gemini-2.5-pro,3 dígitos,106227.0,106227,106227,True,True,333x319 = ?,0.000631
gemini-2.5-flash,3 dígitos,106227.0,106227,106227,True,True,333x319 = ?,0.000155
gemini-2.5-pro,3 dígitos,328609.0,328609,328609,True,True,347x947 = ?,0.000631
gemini-2.5-flash,3 dígitos,328609.0,328609,328609,True,True,347x947 = ?,0.000155
gemini-2.5-pro,3 dígitos,201880.0,201880,201880,True,True,980x206 = ?,0.000631
gemini-2.5-flash,3 dígitos,201880.0,201880,201880,True,True,980x206 = ?,0.000155
gemini-2.5-pro,4 dígitos,8704245.0,8704245,8703045,False,True,2755x3159 = ?,0.000695
gemini-2.5-flash,4 dígitos,8692745.0,8692745,8703045,False,True,2755x3159 = ?,0.00017
gemini-2.5-pro,4 dígitos,9581079.0,9581079,9581079,True,True,2557x3747 = ?,0.000695
gemini-2.5-flash,4 dígitos,9581879.0,9581879,9581079,False,True,2557x3747 = ?,0.00017
gemini-2.5-pro,4 dígitos,41033538.0,41033538,41033538,True,True,7943x5166 = ?,0.000747
gemini-2.5-flash,4 dígitos,41033538.0,41033538,41033538,True,True,7943x5166 = ?,0.000183
gemini-2.5-pro,4 dígitos,32950553.0,32950553,32950313,False,True,7733x4261 = ?,0.000747
gemini-2.5-flash,4 dígitos,32948713.0,32948713,32950313,False,True,7733x4261 = ?,0.000183
gemini-2.5-pro,4 dígitos,44804096.0,44804096,44804096,True,True,5344x8384 = ?,0.000747
gemini-2.5-flash,4 dígitos,44807456.0,44807456,44804096,False,True,5344x8384 = ?,0.000183
gemini-2.5-pro,4 dígitos,4363720.0,4363720,4363720,True,True,4295x1016 = ?,0.000695
gemini-2.5-flash,4 dígitos,4363920.0,4363920,4363720,False,True,4295x1016 = ?,0.00017
gemini-2.5-pro,4 dígitos,26013330.0,26013330,26013330,True,True,6594x3945 = ?,0.000747
gemini-2.5-flash,4 dígitos,26017230.0,26017230,26013330,False,True,6594x3945 = ?,0.000183
gemini-2.5-pro,4 dígitos,20901255.0,20901255,20897955,False,True,6255x3341 = ?,0.000747
gemini-2.5-flash,4 dígitos,20888955.0,20888955,20897955,False,True,6255x3341 = ?,0.000183
gemini-2.5-pro,4 dígitos,28919664.0,28919664,28917864,False,True,4839x5976 = ?,0.000747
gemini-2.5-flash,4 dígitos,28929744.0,28929744,28917864,False,True,4839x5976 = ?,0.000183
gemini-2.5-pro,4 dígitos,10610228.0,10610228,10609428,False,True,1191x8908 = ?,0.000747
gemini-2.5-flash,4 dígitos,10609428.0,10609428,10609428,True,True,1191x8908 = ?,0.000183
gemini-2.5-pro,4 dígitos,18894690.0,18894690,18894690,True,True,8454x2235 = ?,0.000747
gemini-2.5-flash,4 dígitos,18889690.0,18889690,18894690,False,True,8454x2235 = ?,0.000183
gemini-2.5-pro,4 dígitos,3835398.0,3835398,3835398,True,True,1113x3446 = ?,0.000695
gemini-2.5-flash,4 dígitos,3835698.0,3835698,3835398,False,True,1113x3446 = ?,0.00017
gemini-2.5-pro,4 dígitos,74663456.0,74663456,74670336,False,True,8864x8424 = ?,0.000747
gemini-2.5-flash,4 dígitos,74681376.0,74681376,74670336,False,True,8864x8424 = ?,0.000183
gemini-2.5-pro,4 dígitos,33643625.0,33643625,33643625,True,True,9281x3625 = ?,0.000747
gemini-2.5-flash,4 dígitos,33643625.0,33643625,33643625,True,True,9281x3625 = ?,0.000183
gemini-2.5-pro,4 dígitos,32161716.0,32161716,32164116,False,True,6397x5028 = ?,0.000747
gemini-2.5-flash,4 dígitos,32164116.0,32164116,32164116,True,True,6397x5028 = ?,0.000183
gemini-2.5-pro,4 dígitos,40235404.0,40235404,40235404,True,True,7139x5636 = ?,0.000747
gemini-2.5-flash,4 dígitos,40250604.0,40250604,40235404,False,True,7139x5636 = ?,0.000183
gemini-2.5-pro,4 dígitos,24159168.0,24159168,24159168,True,True,5904x4092 = ?,0.000747
gemini-2.5-flash,4 dígitos,24168048.0,24168048,24159168,False,True,5904x4092 = ?,0.000183
gemini-2.5-pro,4 dígitos,52164160.0,52164160,52164160,True,True,7582x6880 = ?,0.000747
gemini-2.5-flash,4 dígitos,52169760.0,52169760,52164160,False,True,7582x6880 = ?,0.000183
gemini-2.5-pro,4 dígitos,50129370.0,50129370,50129370,True,True,5703x8790 = ?,0.000747
gemini-2.5-flash,4 dígitos,50130570.0,50130570,50129370,False,True,5703x8790 = ?,0.000183
gemini-2.5-pro,4 dígitos,34093327.0,34093327,34093327,True,True,3599x9473 = ?,0.000747
gemini-2.5-flash,4 dígitos,34094327.0,34094327,34093327,False,True,3599x9473 = ?,0.000183
gemini-2.5-pro,4 dígitos,14155617.0,14155617,14155617,True,True,1687x8391 = ?,0.000747
gemini-2.5-flash,4 dígitos,14155117.0,14155117,14155617,False,True,1687x8391 = ?,0.000183
gemini-2.5-pro,4 dígitos,16144800.0,16144800,16144800,True,True,7688x2100 = ?,0.000747
gemini-2.5-flash,4 dígitos,16144800.0,16144800,16144800,True,True,7688x2100 = ?,0.000183
gemini-2.5-pro,4 dígitos,27756145.0,27756145,27751945,False,True,7085x3917 = ?,0.000747
gemini-2.5-flash,4 dígitos,27756945.0,27756945,27751945,False,True,7085x3917 = ?,0.000183
gemini-2.5-pro,4 dígitos,14168278.0,14168278,14171278,False,True,3751x3778 = ?,0.000747
gemini-2.5-flash,4 dígitos,14165278.0,14165278,14171278,False,True,3751x3778 = ?,0.000183
gemini-2.5-pro,4 dígitos,40263579.0,40263579,40264479,False,True,9423x4273 = ?,0.000747
gemini-2.5-flash,4 dígitos,40356579.0,40356579,40264479,False,True,9423x4273 = ?,0.000183
gemini-2.5-pro,4 dígitos,19894804.0,19894804,19896604,False,True,2326x8554 = ?,0.000747
gemini-2.5-flash,4 dígitos,19904204.0,19904204,19896604,False,True,2326x8554 = ?,0.000183
gemini-2.5-pro,4 dígitos,14660297.0,14660297,14658397,False,True,4121x3557 = ?,0.000747
gemini-2.5-flash,4 dígitos,14660397.0,14660397,14658397,False,True,4121x3557 = ?,0.000183
gemini-2.5-pro,4 dígitos,49925256.0,49925256,49924336,False,True,6616x7546 = ?,0.000747
gemini-2.5-flash,4 dígitos,49914896.0,49914896,49924336,False,True,6616x7546 = ?,0.000183
gemini-2.5-pro,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000695
gemini-2.5-flash,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.00017
gemini-2.5-pro,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000747
gemini-2.5-flash,4 dígitos,29048776.0,29048776,29048276,False,True,4306x6746 = ?,0.000183
gemini-2.5-pro,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000747
gemini-2.5-flash,4 dígitos,29074891.0,29074891,29078791,False,True,5201x5591 = ?,0.000183
gemini-2.5-pro,4 dígitos,26851140.0,26851140,26851740,False,True,4665x5756 = ?,0.000747
gemini-2.5-flash,4 dígitos,26848740.0,26848740,26851740,False,True,4665x5756 = ?,0.000183
gemini-2.5-pro,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.000747
gemini-2.5-flash,4 dígitos,49490338.0,49490338,49560518,False,True,9986x4963 = ?,0.000183
gemini-2.5-pro,4 dígitos,46419164.0,46419164,46410404,False,True,9487x4892 = ?,0.000747
gemini-2.5-flash,4 dígitos,46312484.0,46312484,46410404,False,True,9487x4892 = ?,0.000183
gemini-2.5-pro,4 dígitos,31458834.0,31458834,31457514,False,True,9911x3174 = ?,0.000747
gemini-2.5-flash,4 dígitos,31435214.0,31435214,31457514,False,True,9911x3174 = ?,0.000183
gemini-2.5-pro,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000747
gemini-2.5-flash,4 dígitos,16321760.0,16321760,16326560,False,True,5360x3046 = ?,0.000183
gemini-2.5-pro,4 dígitos,8831842.0,8831842,8833622,False,True,2282x3871 = ?,0.000695
gemini-2.5-flash,4 dígitos,8828962.0,8828962,8833622,False,True,2282x3871 = ?,0.00017
gemini-2.5-pro,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000695
gemini-2.5-flash,4 dígitos,4509420.0,4509420,4506420,False,True,1180x3819 = ?,0.00017
gemini-2.5-pro,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000747
gemini-2.5-flash,4 dígitos,16933960.0,16933960,16943960,False,True,4367x3880 = ?,0.000183
gemini-2.5-pro,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000747
gemini-2.5-flash,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000183
gemini-2.5-pro,4 dígitos,51515586.0,51515586,51516486,False,True,7173x7182 = ?,0.000747
gemini-2.5-flash,4 dígitos,51515246.0,51515246,51516486,False,True,7173x7182 = ?,0.000183
gemini-2.5-pro,4 dígitos,81969488.0,81969488,81973688,False,True,8887x9224 = ?,0.000747
gemini-2.5-flash,4 dígitos,81966528.0,81966528,81973688,False,True,8887x9224 = ?,0.000183
gemini-2.5-pro,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000747
gemini-2.5-flash,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000183
gemini-2.5-pro,4 dígitos,27364131.0,27364131,27365931,False,True,3483x7857 = ?,0.000747
gemini-2.5-flash,4 dígitos,27364191.0,27364191,27365931,False,True,3483x7857 = ?,0.000183
gemini-2.5-pro,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000747
gemini-2.5-flash,4 dígitos,21442655.0,21442655,21443655,False,True,8095x2649 = ?,0.000183
gemini-2.5-pro,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000747
gemini-2.5-flash,4 dígitos,25859060.0,25859060,25860060,False,True,5321x4860 = ?,0.000183
gemini-2.5-pro,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000747
gemini-2.5-flash,4 dígitos,14787296.0,14787296,14784296,False,True,3578x4132 = ?,0.000183
gemini-2.5-pro,4 dígitos,55225185.0,55225185,55218185,False,True,9635x5731 = ?,0.000747
gemini-2.5-flash,4 dígitos,55208185.0,55208185,55218185,False,True,9635x5731 = ?,0.000183
gemini-2.5-pro,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000747
gemini-2.5-flash,4 dígitos,51965936.0,51965936,51954176,False,True,8636x6016 = ?,0.000183
gemini-2.5-pro,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000747
gemini-2.5-flash,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000183
gemini-2.5-pro,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000695
gemini-2.5-flash,4 dígitos,3404198.0,3404198,3403898,False,True,1126x3023 = ?,0.00017
gemini-2.5-pro,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000747
gemini-2.5-flash,4 dígitos,20800236.0,20800236,20795236,False,True,8239x2524 = ?,0.000183
gemini-2.5-pro,4 dígitos,68630520.0,68630520,68634720,False,True,9285x7392 = ?,0.000747
gemini-2.5-flash,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.000183
gemini-2.5-pro,4 dígitos,40220688.0,40220688,40219728,False,True,5496x7318 = ?,0.000747
gemini-2.5-flash,4 dígitos,40228088.0,40228088,40219728,False,True,5496x7318 = ?,0.000183
gemini-2.5-pro,4 dígitos,11440555.0,11440555,11439555,False,True,1191x9605 = ?,0.000747
gemini-2.5-flash,4 dígitos,11440755.0,11440755,11439555,False,True,1191x9605 = ?,0.000183
gemini-2.5-pro,4 dígitos,63351484.0,63351484,63339164,False,True,8722x7262 = ?,0.000747
gemini-2.5-flash,4 dígitos,63442164.0,63442164,63339164,False,True,8722x7262 = ?,0.000183
gemini-2.5-pro,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000695
gemini-2.5-flash,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.00017
gemini-2.5-pro,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000747
gemini-2.5-flash,4 dígitos,37579010.0,37579010,37569010,False,True,5861x6410 = ?,0.000183
gemini-2.5-pro,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000747
gemini-2.5-flash,4 dígitos,10438108.0,10438108,10436908,False,True,8231x1268 = ?,0.000183
gemini-2.5-pro,4 dígitos,2237790.0,2237790,2237790,True,True,1538x1455 = ?,0.000695
gemini-2.5-flash,4 dígitos,2238990.0,2238990,2237790,False,True,1538x1455 = ?,0.00017
gemini-2.5-pro,4 dígitos,9450336.0,9450336,9449616,False,True,1936x4881 = ?,0.000695
gemini-2.5-flash,4 dígitos,9450376.0,9450376,9449616,False,True,1936x4881 = ?,0.00017
gemini-2.5-pro,4 dígitos,21162456.0,21162456,21161976,False,True,2258x9372 = ?,0.000747
gemini-2.5-flash,4 dígitos,21161976.0,21161976,21161976,True,True,2258x9372 = ?,0.000183
gemini-2.5-pro,4 dígitos,67772596.0,67772596,67772596,True,True,7948x8527 = ?,0.000747
gemini-2.5-flash,4 dígitos,67772636.0,67772636,67772596,False,True,7948x8527 = ?,0.000183
gemini-2.5-pro,4 dígitos,36939539.0,36939539,36939539,True,True,4561x8099 = ?,0.000747
gemini-2.5-flash,4 dígitos,36940039.0,36940039,36939539,False,True,4561x8099 = ?,0.000183
gemini-2.5-pro,4 dígitos,14235030.0,14235030,14235030,True,True,1713x8310 = ?,0.000747
gemini-2.5-flash,4 dígitos,14234430.0,14234430,14235030,False,True,1713x8310 = ?,0.000183
gemini-2.5-pro,4 dígitos,47364245.0,47364245,47374245,False,True,6921x6845 = ?,0.000747
gemini-2.5-flash,4 dígitos,47374245.0,47374245,47374245,True,True,6921x6845 = ?,0.000183
gemini-2.5-pro,4 dígitos,45722352.0,45722352,45721632,False,True,5104x8958 = ?,0.000747
gemini-2.5-flash,4 dígitos,45719912.0,45719912,45721632,False,True,5104x8958 = ?,0.000183
gemini-2.5-pro,4 dígitos,13877900.0,13877900,13872900,False,True,6550x2118 = ?,0.000747
gemini-2.5-flash,4 dígitos,13881900.0,13881900,13872900,False,True,6550x2118 = ?,0.000183
gemini-2.5-pro,4 dígitos,59730300.0,59730300,59730300,True,True,5985x9980 = ?,0.000747
gemini-2.5-flash,4 dígitos,59730300.0,59730300,59730300,True,True,5985x9980 = ?,0.000183
gemini-2.5-pro,4 dígitos,28950070.0,28950070,28949970,False,True,8894x3255 = ?,0.000747
gemini-2.5-flash,4 dígitos,28956870.0,28956870,28949970,False,True,8894x3255 = ?,0.000183
gemini-2.5-pro,4 dígitos,5157960.0,5157960,5157960,True,True,1060x4866 = ?,0.000695
gemini-2.5-flash,4 dígitos,5157960.0,5157960,5157960,True,True,1060x4866 = ?,0.00017
gemini-2.5-pro,4 dígitos,31580820.0,31580820,31580820,True,True,3495x9036 = ?,0.000747
gemini-2.5-flash,4 dígitos,31600870.0,31600870,31580820,False,True,3495x9036 = ?,0.000183
gemini-2.5-pro,4 dígitos,31311692.0,31311692,31311692,True,True,5501x5692 = ?,0.000747
gemini-2.5-flash,4 dígitos,31302892.0,31302892,31311692,False,True,5501x5692 = ?,0.000183
gemini-2.5-pro,4 dígitos,38637720.0,38637720,38637720,True,True,8870x4356 = ?,0.000747
gemini-2.5-flash,4 dígitos,38634120.0,38634120,38637720,False,True,8870x4356 = ?,0.000183
gemini-2.5-pro,4 dígitos,12479192.0,12479192,12479192,True,True,2602x4796 = ?,0.000747
gemini-2.5-flash,4 dígitos,12479192.0,12479192,12479192,True,True,2602x4796 = ?,0.000183
gemini-2.5-pro,4 dígitos,10907448.0,10907448,10907448,True,True,1416x7703 = ?,0.000747
gemini-2.5-flash,4 dígitos,10903448.0,10903448,10907448,False,True,1416x7703 = ?,0.000183
gemini-2.5-pro,4 dígitos,21030624.0,21030624,21030624,True,True,5454x3856 = ?,0.000747
gemini-2.5-flash,4 dígitos,21034064.0,21034064,21030624,False,True,5454x3856 = ?,0.000183
gemini-2.5-pro,4 dígitos,27529136.0,27529136,27529136,True,True,7792x3533 = ?,0.000747
gemini-2.5-flash,4 dígitos,27521776.0,27521776,27529136,False,True,7792x3533 = ?,0.000183
gemini-2.5-pro,4 dígitos,13582980.0,13582980,13582980,True,True,5310x2558 = ?,0.000747
gemini-2.5-flash,4 dígitos,13582980.0,13582980,13582980,True,True,5310x2558 = ?,0.000183
gemini-2.5-pro,4 dígitos,6546276.0,6546276,6546276,True,True,2684x2439 = ?,0.000695
gemini-2.5-flash,4 dígitos,6546276.0,6546276,6546276,True,True,2684x2439 = ?,0.00017
gemini-2.5-pro,4 dígitos,19425560.0,19425560,19425560,True,True,3080x6307 = ?,0.000747
