Nome do modelo,Operacao,Resultado bruto do modelo,Resultado original,Acerto da operacao,Acerto do formato de resposta,Conta,Custo total,Custo de input tokens,Custo de output tokens,Custo de reasoning tokens,Quantidade de reasoning tokens gerados,Nome_do_modelo,Resultado_do_modelo,Resposta_bruta,Acerto_da_operacao,Acerto_do_formato_de_resposta,custo_total
gemini-3.8-flash,4 dígitos,7165,7165,True,True,4622+2543 = ?,0.003743,0.00017,0.003573,0.003496,181,gemini-3.8-flash,7165,7165,True,True,0.003743
gemini-3.8-flash,4 dígitos,15014,15014,True,True,7962+7052 = ?,0.002796,0.00017,0.002627,0.00253,131,gemini-3.8-flash,15014,15014,True,True,0.002796
gemini-3.8-flash,5 dígitos,94359,94359,True,True,19413+74946 = ?,0.003384,0.000178,0.003206,0.003109,161,gemini-3.8-flash,94359,94359,True,True,0.003384
gemini-3.8-flash,6 dígitos,1556140,1556140,True,True,746612+809528 = ?,0.00623,0.000185,0.006045,0.00591,306,gemini-3.8-flash,1556140,1556140,True,True,0.00623
gemini-3.8-flash,10 dígitos,12421931760,12421931760,True,True,9608169499+2813762261 = ?,0.013812,0.000216,0.013596,0.013384,693,gemini-3.8-flash,12421931760,12421931760,True,True,0.013812
gemini-3.8-flash,10 dígitos,9606587523,9606587523,True,True,7858213288+1748374235 = ?,0.012402,0.000216,0.012186,0.011993,621,gemini-3.8-flash,9606587523,9606587523,True,True,0.012402
gemini-3.8-flash,9 dígitos,970992128,970992128,True,True,261763249+709228879 = ?,0.018884,0.000209,0.018675,0.018501,958,gemini-3.8-flash,970992128,970992128,True,True,0.018884
gemini-3.8-flash,2 dígitos,154,154,True,True,60+94 = ?,0.00224,0.000155,0.002086,0.002028,105,gemini-3.8-flash,154,154,True,True,0.00224
gemini-3.8-flash,2 dígitos,129,129,True,True,71+58 = ?,0.002684,0.000155,0.00253,0.002472,128,gemini-3.8-flash,129,129,True,True,0.002684
gemini-3.8-flash,8 dígitos,88820982,88820982,True,True,10468780+78352202 = ?,0.004488,0.000201,0.004287,0.004133,214,gemini-3.8-flash,88820982,88820982,True,True,0.004488
gemini-3.8-flash,10 dígitos,10897010831,10897010831,True,True,7522188321+3374822510 = ?,0.011186,0.000216,0.01097,0.010757,557,gemini-3.8-flash,10897010831,10897010831,True,True,0.011186
gemini-3.8-flash,5 dígitos,138576,138576,True,True,41752+96824 = ?,0.003229,0.000178,0.003051,0.002936,152,gemini-3.8-flash,138576,138576,True,True,0.003229
gemini-3.8-flash,10 dígitos,3676927158,3676927158,True,True,2442416550+1234510608 = ?,0.006435,0.000216,0.006219,0.006026,312,gemini-3.8-flash,3676927158,3676927158,True,True,0.006435
gemini-3.8-flash,10 dígitos,11430883494,11430883494,True,True,7234017396+4196866098 = ?,0.010201,0.000216,0.009985,0.009772,506,gemini-3.8-flash,11430883494,11430883494,True,True,0.010201
gemini-3.8-flash,5 dígitos,112695,112695,True,True,48907+63788 = ?,0.003422,0.000178,0.003245,0.003129,162,gemini-3.8-flash,112695,112695,True,True,0.003422
gemini-3.8-flash,3 dígitos,1361,1361,True,True,575+786 = ?,0.003561,0.000162,0.003399,0.003322,172,gemini-3.8-flash,1361,1361,True,True,0.003561
gemini-3.8-flash,2 dígitos,153,153,True,True,79+74 = ?,0.00338,0.000155,0.003225,0.003167,164,gemini-3.8-flash,153,153,True,True,0.00338
gemini-3.8-flash,6 dígitos,1580651,1580651,True,True,735844+844807 = ?,0.0054,0.000185,0.005214,0.005079,263,gemini-3.8-flash,1580651,1580651,True,True,0.0054
gemini-3.8-flash,10 dígitos,6290129598,6290129598,True,True,2974414837+3315714761 = ?,0.008849,0.000216,0.008633,0.00844,437,gemini-3.8-flash,6290129598,6290129598,True,True,0.008849
gemini-3.8-flash,4 dígitos,8719,8719,True,True,1604+7115 = ?,0.003395,0.00017,0.003225,0.003148,163,gemini-3.8-flash,8719,8719,True,True,0.003395
gemini-3.8-flash,2 dígitos,106,106,True,True,12+94 = ?,0.002453,0.000155,0.002298,0.00224,116,gemini-3.8-flash,106,106,True,True,0.002453
gemini-3.8-flash,6 dígitos,984518,984518,True,True,786837+197681 = ?,0.005323,0.000185,0.005137,0.005021,260,gemini-3.8-flash,984518,984518,True,True,0.005323
gemini-3.8-flash,9 dígitos,1480967951,1480967951,True,True,649420159+831547792 = ?,0.007412,0.000209,0.007204,0.00701,363,gemini-3.8-flash,1480967951,1480967951,True,True,0.007412
gemini-3.8-flash,10 dígitos,12418349220,12418349220,True,True,8902760845+3515588375 = ?,0.009409,0.000216,0.009193,0.00898,465,gemini-3.8-flash,12418349220,12418349220,True,True,0.009409
gemini-3.8-flash,7 dígitos,8942915,8942915,True,True,1753519+7189396 = ?,0.00645,0.000193,0.006257,0.006122,317,gemini-3.8-flash,8942915,8942915,True,True,0.00645
gemini-3.8-flash,4 dígitos,8393,8393,True,True,6088+2305 = ?,0.001773,0.00017,0.001603,0.001526,79,gemini-3.8-flash,8393,8393,True,True,0.001773
gemini-3.8-flash,6 dígitos,725321,725321,True,True,505223+220098 = ?,0.006114,0.000185,0.005929,0.005813,301,gemini-3.8-flash,725321,725321,True,True,0.006114
gemini-3.8-flash,3 dígitos,1261,1261,True,True,751+510 = ?,0.001649,0.000162,0.001487,0.00141,73,gemini-3.8-flash,1261,1261,True,True,0.001649
gemini-3.8-flash,7 dígitos,8143862,8143862,True,True,1214958+6928904 = ?,0.006508,0.000193,0.006315,0.00618,320,gemini-3.8-flash,8143862,8143862,True,True,0.006508
gemini-3.8-flash,3 dígitos,746,746,True,True,586+160 = ?,0.001244,0.000162,0.001082,0.001024,53,gemini-3.8-flash,746,746,True,True,0.001244
gemini-3.8-flash,8 dígitos,179644378,179644378,True,True,84407939+95236439 = ?,0.010823,0.000201,0.010622,0.010448,541,gemini-3.8-flash,179644378,179644378,True,True,0.010823
gemini-3.8-flash,9 dígitos,1662483280,1662483280,True,True,676379869+986103411 = ?,0.012607,0.000209,0.012399,0.012206,632,gemini-3.8-flash,1662483280,1662483280,True,True,0.012607
gemini-3.8-flash,9 dígitos,821101613,821101613,True,True,677955211+143146402 = ?,0.010637,0.000209,0.010429,0.010255,531,gemini-3.8-flash,821101613,821101613,True,True,0.010637
gemini-3.8-flash,2 dígitos,102,102,True,True,91+11 = ?,0.001719,0.000155,0.001564,0.001506,78,gemini-3.8-flash,102,102,True,True,0.001719
gemini-3.8-flash,4 dígitos,5847,5847,True,True,4393+1454 = ?,0.002719,0.00017,0.002549,0.002472,128,gemini-3.8-flash,5847,5847,True,True,0.002719
gemini-3.8-flash,2 dígitos,151,151,True,True,94+57 = ?,0.001178,0.000155,0.001024,0.000966,50,gemini-3.8-flash,151,151,True,True,0.001178
gemini-3.8-flash,7 dígitos,17187264,17187264,True,True,8388851+8798413 = ?,0.008131,0.000193,0.007937,0.007783,403,gemini-3.8-flash,17187264,17187264,True,True,0.008131
gemini-3.8-flash,10 dígitos,10516841232,10516841232,True,True,8394879275+2121961957 = ?,0.018891,0.000216,0.018675,0.018463,956,gemini-3.8-flash,10516841232,10516841232,True,True,0.018891
gemini-3.8-flash,7 dígitos,14021833,14021833,True,True,5260661+8761172 = ?,0.006045,0.000193,0.005852,0.005697,295,gemini-3.8-flash,14021833,14021833,True,True,0.006045
gemini-3.8-flash,8 dígitos,137128677,137128677,True,True,66790063+70338614 = ?,0.008698,0.000201,0.008497,0.008324,431,gemini-3.8-flash,137128677,137128677,True,True,0.008698
gemini-3.8-flash,6 dígitos,694519,694519,True,True,280404+414115 = ?,0.003102,0.000185,0.002916,0.0028,145,gemini-3.8-flash,694519,694519,True,True,0.003102
gemini-3.8-flash,3 dígitos,935,935,True,True,747+188 = ?,0.004874,0.000162,0.004712,0.004654,241,gemini-3.8-flash,935,935,True,True,0.004874
gemini-3.8-flash,6 dígitos,697255,697255,True,True,337661+359594 = ?,0.005168,0.000185,0.004983,0.004867,252,gemini-3.8-flash,697255,697255,True,True,0.005168
gemini-3.8-flash,8 dígitos,108269863,108269863,True,True,38779360+69490503 = ?,0.010475,0.000201,0.010274,0.0101,523,gemini-3.8-flash,108269863,108269863,True,True,0.010475
gemini-3.8-flash,2 dígitos,153,153,True,True,96+57 = ?,0.001178,0.000155,0.001024,0.000966,50,gemini-3.8-flash,153,153,True,True,0.001178
gemini-3.8-flash,10 dígitos,5863895103,5863895103,True,True,4045433116+1818461987 = ?,0.014604,0.000216,0.014388,0.014195,735,gemini-3.8-flash,5863895103,5863895103,True,True,0.014604
gemini-3.8-flash,7 dígitos,12745485,12745485,True,True,3593657+9151828 = ?,0.008266,0.000193,0.008073,0.007918,410,gemini-3.8-flash,12745485,12745485,True,True,0.008266
gemini-3.8-flash,10 dígitos,16233933301,16233933301,True,True,8991081172+7242852129 = ?,0.018911,0.000216,0.018695,0.018482,957,gemini-3.8-flash,16233933301,16233933301,True,True,0.018911
gemini-3.8-flash,5 dígitos,160203,160203,True,True,82013+78190 = ?,0.00516,0.000178,0.004983,0.004867,252,gemini-3.8-flash,160203,160203,True,True,0.00516
gemini-3.8-flash,10 dígitos,6727242790,6727242790,True,True,3306275503+3420967287 = ?,0.010877,0.000216,0.01066,0.010467,542,gemini-3.8-flash,6727242790,6727242790,True,True,0.010877
gemini-3.8-flash,8 dígitos,149916593,149916593,True,True,51289658+98626935 = ?,0.018876,0.000201,0.018675,0.018501,958,gemini-3.8-flash,149916593,149916593,True,True,0.018876
gemini-3.8-flash,2 dígitos,103,103,True,True,76+27 = ?,0.002627,0.000155,0.002472,0.002414,125,gemini-3.8-flash,103,103,True,True,0.002627
gemini-3.8-flash,10 dígitos,12589489924,12589489924,True,True,3896355900+8693134024 = ?,0.009061,0.000216,0.008845,0.008633,447,gemini-3.8-flash,12589489924,12589489924,True,True,0.009061
gemini-3.8-flash,6 dígitos,1550369,1550369,True,True,845652+704717 = ?,0.003797,0.000185,0.003611,0.003476,180,gemini-3.8-flash,1550369,1550369,True,True,0.003797
gemini-3.8-flash,6 dígitos,1395892,1395892,True,True,455812+940080 = ?,0.003913,0.000185,0.003727,0.003611,187,gemini-3.8-flash,1395892,1395892,True,True,0.003913
gemini-3.8-flash,2 dígitos,125,125,True,True,66+59 = ?,0.001294,0.000155,0.001139,0.001082,56,gemini-3.8-flash,125,125,True,True,0.001294
gemini-3.8-flash,8 dígitos,141299541,141299541,True,True,49986021+91313520 = ?,0.008389,0.000201,0.008189,0.008015,415,gemini-3.8-flash,141299541,141299541,True,True,0.008389
gemini-3.8-flash,10 dígitos,16412075314,16412075314,True,True,9650819573+6761255741 = ?,0.017095,0.000216,0.016879,0.016667,863,gemini-3.8-flash,16412075314,16412075314,True,True,0.017095
gemini-3.8-flash,7 dígitos,3579040,3579040,True,True,1337664+2241376 = ?,0.010255,0.000193,0.010062,0.009927,514,gemini-3.8-flash,3579040,3579040,True,True,0.010255
gemini-3.8-flash,6 dígitos,913275,913275,True,True,123623+789652 = ?,0.007312,0.000185,0.007126,0.00701,363,gemini-3.8-flash,913275,913275,True,True,0.007312
gemini-3.8-flash,7 dígitos,3515337,3515337,True,True,2124068+1391269 = ?,0.004171,0.000193,0.003978,0.003843,199,gemini-3.8-flash,3515337,3515337,True,True,0.004171
gemini-3.8-flash,10 dígitos,5870200500,5870200500,True,True,2879332763+2990867737 = ?,0.013967,0.000216,0.013751,0.013557,702,gemini-3.8-flash,5870200500,5870200500,True,True,0.013967
gemini-3.8-flash,5 dígitos,55620,55620,True,True,26115+29505 = ?,0.00545,0.000178,0.005272,0.005176,268,gemini-3.8-flash,55620,55620,True,True,0.00545
gemini-3.8-flash,9 dígitos,435952323,435952323,True,True,266756832+169195491 = ?,0.011815,0.000209,0.011607,0.011433,592,gemini-3.8-flash,435952323,435952323,True,True,0.011815
gemini-3.8-flash,7 dígitos,6895195,6895195,True,True,2929902+3965293 = ?,0.007377,0.000193,0.007184,0.007049,365,gemini-3.8-flash,6895195,6895195,True,True,0.007377
gemini-3.8-flash,8 dígitos,89205696,89205696,True,True,49743699+39461997 = ?,0.007791,0.000201,0.00759,0.007435,385,gemini-3.8-flash,89205696,89205696,True,True,0.007791
gemini-3.8-flash,10 dígitos,9736366989,9736366989,True,True,6815136437+2921230552 = ?,0.019027,0.000216,0.01881,0.018617,964,gemini-3.8-flash,9736366989,9736366989,True,True,0.019027
gemini-3.8-flash,4 dígitos,6917,6917,True,True,2891+4026 = ?,0.004206,0.00017,0.004036,0.003959,205,gemini-3.8-flash,6917,6917,True,True,0.004206
gemini-3.8-flash,6 dígitos,1054777,1054777,True,True,453514+601263 = ?,0.006307,0.000185,0.006122,0.005987,310,gemini-3.8-flash,1054777,1054777,True,True,0.006307
gemini-3.8-flash,3 dígitos,1256,1256,True,True,675+581 = ?,0.002673,0.000162,0.002511,0.002433,126,gemini-3.8-flash,1256,1256,True,True,0.002673
gemini-3.8-flash,8 dígitos,88676190,88676190,True,True,31909841+56766349 = ?,0.010533,0.000201,0.010332,0.010178,527,gemini-3.8-flash,88676190,88676190,True,True,0.010533
gemini-3.8-flash,9 dígitos,681859064,681859064,True,True,337928002+343931062 = ?,0.006871,0.000209,0.006663,0.006489,336,gemini-3.8-flash,681859064,681859064,True,True,0.006871
gemini-3.8-flash,2 dígitos,52,52,True,True,21+31 = ?,0.002182,0.000155,0.002028,0.001989,103,gemini-3.8-flash,52,52,True,True,0.002182
gemini-3.8-flash,3 dígitos,1556,1556,True,True,572+984 = ?,0.002345,0.000162,0.002182,0.002105,109,gemini-3.8-flash,1556,1556,True,True,0.002345
gemini-3.8-flash,7 dígitos,12913866,12913866,True,True,8056851+4857015 = ?,0.00759,0.000193,0.007397,0.007242,375,gemini-3.8-flash,12913866,12913866,True,True,0.00759
gemini-3.8-flash,9 dígitos,973888620,973888620,True,True,248387672+725500948 = ?,0.007567,0.000209,0.007358,0.007184,372,gemini-3.8-flash,973888620,973888620,True,True,0.007567
gemini-3.8-flash,6 dígitos,908665,908665,True,True,265122+643543 = ?,0.003623,0.000185,0.003438,0.003322,172,gemini-3.8-flash,908665,908665,True,True,0.003623
gemini-3.8-flash,9 dígitos,1385836135,1385836135,True,True,819328191+566507944 = ?,0.010019,0.000209,0.009811,0.009618,498,gemini-3.8-flash,1385836135,1385836135,True,True,0.010019
gemini-3.8-flash,4 dígitos,14485,14485,True,True,5343+9142 = ?,0.001831,0.00017,0.001661,0.001564,81,gemini-3.8-flash,14485,14485,True,True,0.001831
gemini-3.8-flash,5 dígitos,177326,177326,True,True,77982+99344 = ?,0.005971,0.000178,0.005794,0.005678,294,gemini-3.8-flash,177326,177326,True,True,0.005971
gemini-3.8-flash,10 dígitos,5657458445,5657458445,True,True,2448209438+3209249007 = ?,0.00827,0.000216,0.008053,0.00786,407,gemini-3.8-flash,5657458445,5657458445,True,True,0.00827
gemini-3.8-flash,5 dígitos,168632,168632,True,True,89431+79201 = ?,0.00265,0.000178,0.002472,0.002356,122,gemini-3.8-flash,168632,168632,True,True,0.00265
gemini-3.8-flash,5 dígitos,93126,93126,True,True,74140+18986 = ?,0.003132,0.000178,0.002955,0.002858,148,gemini-3.8-flash,93126,93126,True,True,0.003132
gemini-3.8-flash,10 dígitos,14372833262,14372833262,True,True,6374588200+7998245062 = ?,0.010201,0.000216,0.009985,0.009772,506,gemini-3.8-flash,14372833262,14372833262,True,True,0.010201
gemini-3.8-flash,6 dígitos,1061868,1061868,True,True,238771+823097 = ?,0.005844,0.000185,0.005659,0.005523,286,gemini-3.8-flash,1061868,1061868,True,True,0.005844
gemini-3.8-flash,3 dígitos,1371,1371,True,True,709+662 = ?,0.004005,0.000162,0.003843,0.003766,195,gemini-3.8-flash,1371,1371,True,True,0.004005
gemini-3.8-flash,9 dígitos,834469317,834469317,True,True,645484810+188984507 = ?,0.010232,0.000209,0.010023,0.009849,510,gemini-3.8-flash,834469317,834469317,True,True,0.010232
gemini-3.8-flash,6 dígitos,1385676,1385676,True,True,782237+603439 = ?,0.003565,0.000185,0.00338,0.003245,168,gemini-3.8-flash,1385676,1385676,True,True,0.003565
gemini-3.8-flash,3 dígitos,753,753,True,True,241+512 = ?,0.003078,0.000162,0.002916,0.002858,148,gemini-3.8-flash,753,753,True,True,0.003078
gemini-3.8-flash,6 dígitos,1090914,1090914,True,True,271150+819764 = ?,0.00737,0.000185,0.007184,0.007049,365,gemini-3.8-flash,1090914,1090914,True,True,0.00737
gemini-3.8-flash,6 dígitos,834358,834358,True,True,220609+613749 = ?,0.005033,0.000185,0.004847,0.004732,245,gemini-3.8-flash,834358,834358,True,True,0.005033
gemini-3.8-flash,10 dígitos,13964790964,13964790964,True,True,7111130025+6853660939 = ?,0.008347,0.000216,0.008131,0.007918,410,gemini-3.8-flash,13964790964,13964790964,True,True,0.008347
gemini-3.8-flash,6 dígitos,1579061,1579061,True,True,637159+941902 = ?,0.003913,0.000185,0.003727,0.003592,186,gemini-3.8-flash,1579061,1579061,True,True,0.003913
gemini-3.8-flash,3 dígitos,655,655,True,True,490+165 = ?,0.003078,0.000162,0.002916,0.002858,148,gemini-3.8-flash,655,655,True,True,0.003078
gemini-3.8-flash,7 dígitos,9349473,9349473,True,True,1648076+7701397 = ?,0.004925,0.000193,0.004732,0.004616,239,gemini-3.8-flash,9349473,9349473,True,True,0.004925
gemini-3.8-flash,2 dígitos,125,125,True,True,49+76 = ?,0.0028,0.000155,0.002646,0.002588,134,gemini-3.8-flash,125,125,True,True,0.0028
gemini-3.8-flash,7 dígitos,6815265,6815265,True,True,3358022+3457243 = ?,0.007899,0.000193,0.007706,0.00757,392,gemini-3.8-flash,6815265,6815265,True,True,0.007899
gemini-3.8-flash,6 dígitos,1614134,1614134,True,True,993647+620487 = ?,0.005361,0.000185,0.005176,0.005041,261,gemini-3.8-flash,1614134,1614134,True,True,0.005361
gemini-3.8-flash,10 dígitos,5356436722,5356436722,True,True,1962129800+3394306922 = ?,0.010761,0.000216,0.010545,0.010352,536,gemini-3.8-flash,5356436722,5356436722,True,True,0.010761
gemini-3.8-flash,8 dígitos,154454642,154454642,True,True,93570705+60883937 = ?,0.01314,0.000201,0.012939,0.012766,661,gemini-3.8-flash,154454642,154454642,True,True,0.01314
gemini-3.8-flash,6 dígitos,1176260,1176260,True,True,453130+723130 = ?,0.003835,0.000185,0.00365,0.003515,182,gemini-3.8-flash,1176260,1176260,True,True,0.003835
gemini-3.8-flash,5 dígitos,48828,48828,True,True,19666+29162 = ?,0.005527,0.000178,0.00535,0.005253,272,gemini-3.8-flash,48828,48828,True,True,0.005527
gemini-3.8-flash,8 dígitos,35077818,35077818,True,True,10606480+24471338 = ?,0.00445,0.000201,0.004249,0.004094,212,gemini-3.8-flash,35077818,35077818,True,True,0.00445
gemini-3.8-flash,10 dígitos,15185365480,15185365480,True,True,9931395266+5253970214 = ?,0.018891,0.000216,0.018675,0.018463,956,gemini-3.8-flash,15185365480,15185365480,True,True,0.018891
gemini-3.8-flash,7 dígitos,9035485,9035485,True,True,7565337+1470148 = ?,0.005581,0.000193,0.005388,0.005253,272,gemini-3.8-flash,9035485,9035485,True,True,0.005581
gemini-3.8-flash,4 dígitos,13364,13364,True,True,4937+8427 = ?,0.003685,0.00017,0.003515,0.003418,177,gemini-3.8-flash,13364,13364,True,True,0.003685
gemini-3.8-flash,9 dígitos,532491099,532491099,True,True,256793452+275697647 = ?,0.010695,0.000209,0.010487,0.010313,534,gemini-3.8-flash,532491099,532491099,True,True,0.010695
gemini-3.8-flash,6 dígitos,1142632,1142632,True,True,582231+560401 = ?,0.003797,0.000185,0.003611,0.003476,180,gemini-3.8-flash,1142632,1142632,True,True,0.003797
gemini-3.8-flash,7 dígitos,9918947,9918947,True,True,2093277+7825670 = ?,0.005871,0.000193,0.005678,0.005543,287,gemini-3.8-flash,9918947,9918947,True,True,0.005871
gemini-3.8-flash,6 dígitos,983054,983054,True,True,839326+143728 = ?,0.005941,0.000185,0.005755,0.005639,292,gemini-3.8-flash,983054,983054,True,True,0.005941
gemini-3.8-flash,4 dígitos,13465,13465,True,True,8044+5421 = ?,0.003183,0.00017,0.003013,0.002916,151,gemini-3.8-flash,13465,13465,True,True,0.003183
gemini-3.8-flash,3 dígitos,1276,1276,True,True,381+895 = ?,0.003967,0.000162,0.003805,0.003727,193,gemini-3.8-flash,1276,1276,True,True,0.003967
gemini-3.8-flash,9 dígitos,1232321588,1232321588,True,True,476105696+756215892 = ?,0.018903,0.000209,0.018695,0.018501,958,gemini-3.8-flash,1232321588,1232321588,True,True,0.018903
gemini-3.8-flash,10 dígitos,7450174907,7450174907,True,True,4186412090+3263762817 = ?,0.009274,0.000216,0.009058,0.008864,459,gemini-3.8-flash,7450174907,7450174907,True,True,0.009274
gemini-3.8-flash,3 dígitos,620,620,True,True,322+298 = ?,0.003407,0.000162,0.003245,0.003187,165,gemini-3.8-flash,620,620,True,True,0.003407
gemini-3.8-flash,4 dígitos,14469,14469,True,True,8280+6189 = ?,0.003105,0.00017,0.002936,0.002839,147,gemini-3.8-flash,14469,14469,True,True,0.003105
gemini-3.8-flash,5 dígitos,168153,168153,True,True,97666+70487 = ?,0.003113,0.000178,0.002936,0.00282,146,gemini-3.8-flash,168153,168153,True,True,0.003113
gemini-3.8-flash,2 dígitos,119,119,True,True,32+87 = ?,0.002665,0.000155,0.002511,0.002453,127,gemini-3.8-flash,119,119,True,True,0.002665
gemini-3.8-flash,3 dígitos,966,966,True,True,607+359 = ?,0.002422,0.000162,0.00226,0.002202,114,gemini-3.8-flash,966,966,True,True,0.002422
gemini-3.8-flash,4 dígitos,13740,13740,True,True,9656+4084 = ?,0.003086,0.00017,0.002916,0.00282,146,gemini-3.8-flash,13740,13740,True,True,0.003086
gemini-3.8-flash,7 dígitos,13215339,13215339,True,True,6466832+6748507 = ?,0.009212,0.000193,0.009019,0.008864,459,gemini-3.8-flash,13215339,13215339,True,True,0.009212
gemini-3.8-flash,9 dígitos,909431426,909431426,True,True,226719067+682712359 = ?,0.006562,0.000209,0.006354,0.00618,320,gemini-3.8-flash,909431426,909431426,True,True,0.006562
gemini-3.8-flash,8 dígitos,106970446,106970446,True,True,91026125+15944321 = ?,0.009606,0.000201,0.009405,0.009231,478,gemini-3.8-flash,106970446,106970446,True,True,0.009606
